Cust_Id,City,age,MonthlyIncome,MinBal,MaxBal,Age with Bank
10661,Nashik,25,6420,2763,12914,1
10662,Pune,27,10578,4711,14292,1
10663,Mumbai,25,7009,4612,10737,1
10664,Aurangabad,29,12337,3087,14614,1
10665,Kolhapur,29,8075,2960,12447,1
10666,Kolhapur,29,5587,3042,11498,1
10667,Aurangabad,27,14554,4014,11185,1
10668,Aurangabad,29,17569,3006,14982,1
10669,Kolhapur,29,15499,2802,11903,1
10670,Solapur,25,8095,3835,11394,1
10671,Mumbai,29,17543,4161,10359,1
10672,Kolhapur,26,16005,4038,10357,1
10673,Aurangabad,25,6955,4922,12056,1
10674,Aurangabad,26,17841,4521,13468,1
10675,Kolhapur,29,18676,4031,12176,1
10676,Solapur,28,12607,4661,10700,1
10677,Mumbai,29,5093,2666,11408,1
10678,Pune,29,16034,3263,11490,1
10679,Mumbai,25,14463,3552,11853,1
10680,Mumbai,27,19481,4468,14819,1
10681,Nashik,26,10043,3363,13047,1
10682,Nashik,29,9390,3794,13306,1
10683,Nashik,27,13037,4856,11358,1
10684,Pune,29,14415,3743,10999,1
10685,Mumbai,25,15022,4003,13068,1
10686,Mumbai,25,8312,4166,14864,1
10687,Pune,28,12530,2652,14423,1
10688,Mumbai,28,7414,3398,13174,1
10689,Mumbai,27,19278,4802,14321,1
10690,Nashik,28,17436,3776,13998,1
10691,Nashik,29,18581,3430,13283,1
10692,Nashik,28,14119,4298,11972,1
10693,Nashik,29,14638,4562,14582,1
10694,Pune,26,9829,4718,14149,1
10695,Mumbai,26,18077,4025,11431,1
10696,Aurangabad,29,12384,4384,13579,1
10697,Kolhapur,25,7453,4364,10132,1
10698,Kolhapur,28,13607,2631,12821,1
10699,Aurangabad,27,9983,4616,11741,1
10700,Aurangabad,25,5887,2872,10395,1
10701,Kolhapur,26,14075,3711,10225,1
10702,Nashik,28,19761,2753,13738,1
10703,Pune,28,8653,4826,14875,1
10704,Mumbai,26,14267,3647,14489,1
10705,Aurangabad,25,9690,3085,12322,1
10706,Kolhapur,26,6682,4595,10450,1
10707,Kolhapur,28,11662,4583,10724,1
10708,Aurangabad,28,7419,3186,12470,1
10709,Aurangabad,26,5638,2922,14991,1
10710,Kolhapur,27,18609,4953,13290,1
10711,Mumbai,28,18421,4842,13682,1
10712,Pune,29,7280,3216,13965,1
10713,Mumbai,27,7674,4929,12792,1
10714,Mumbai,29,11785,2777,10425,1
10715,Nashik,29,11060,4793,11814,1
10716,Nashik,25,10099,2771,11766,1
10717,Nashik,28,17212,3220,14258,1
10718,Pune,27,9246,3820,10595,1
10719,Mumbai,26,19328,3800,14275,1
10720,Aurangabad,29,19000,4700,14510,1
10721,Kolhapur,28,9753,2998,14073,1
10722,Kolhapur,27,12942,3537,10613,1
10723,Aurangabad,28,17619,4307,10954,1
10724,Aurangabad,29,14314,3339,11390,1
10725,Kolhapur,27,14432,4058,12956,1
10726,Solapur,29,17128,3424,11081,1
10727,Mumbai,26,19398,3904,14771,1
10728,Pune,29,6119,3896,13738,1
10729,Mumbai,26,13609,2851,10935,1
10730,Mumbai,27,14895,3153,12792,1
10731,Nashik,28,12027,3584,12963,1
10732,Nashik,26,15075,2997,14823,1
10733,Nashik,27,12339,4823,11073,1
10734,Pune,27,12702,3879,14056,1
10735,Mumbai,28,9637,2618,12967,1
10736,Mumbai,26,18449,3438,12287,1
10737,Pune,27,14532,3062,13816,1
10738,Mumbai,27,15574,3992,10575,1
10739,Mumbai,27,6656,4206,12005,1
10740,Nashik,27,11714,3577,14622,1
10741,Nashik,29,16289,3599,10162,1
10742,Nashik,28,9958,4278,14874,1
10743,Pune,28,18345,3049,14249,1
10744,Mumbai,25,13703,3378,10857,1
10745,Mumbai,28,10829,2834,10196,1
10746,Nashik,25,16011,4799,13993,1
10747,Nashik,27,6879,4496,12919,1
10748,Nashik,26,11069,4322,10198,1
10749,Pune,29,9536,3091,12452,1
10750,Mumbai,26,9508,2853,10535,1
10751,Aurangabad,27,11742,4425,14158,1
10752,Kolhapur,27,10053,4259,10495,1
10753,Kolhapur,29,7258,3245,11466,1
10754,Aurangabad,25,16877,4926,14637,1
10755,Aurangabad,26,6782,2649,13531,1
10756,Kolhapur,28,8813,3702,12584,1
10757,Solapur,27,7100,4317,11594,1
10758,Mumbai,25,12743,2787,11634,1
10759,Kolhapur,27,8111,2775,13303,1
10760,Aurangabad,27,13548,4736,11453,1
10761,Aurangabad,29,7894,2602,10887,1
10762,Kolhapur,25,19801,3204,14535,1
10763,Solapur,25,9616,4762,10410,1
10764,Mumbai,27,5876,3538,10871,1
10765,Pune,29,15716,3964,11725,1
10766,Mumbai,28,14623,2635,12967,1
10767,Mumbai,29,13157,3239,10702,1
10768,Nashik,26,17634,3161,13530,1
10769,Nashik,27,8553,3943,11032,1
10770,Nashik,29,11052,4715,13396,1
10771,Pune,26,10974,2711,13863,1
10772,Mumbai,28,17477,3327,13426,1
10773,Mumbai,27,19763,4243,11360,1
10774,Pune,29,15825,2844,13641,1
10775,Mumbai,29,9154,2853,14342,1
10776,Mumbai,25,11764,4351,12785,1
10777,Nashik,25,10369,3689,11509,1
10778,Nashik,28,15863,4816,11587,1
10779,Nashik,29,7939,4079,13957,1
10780,Nashik,29,13297,2871,12747,1
10781,Pune,28,13859,3553,11971,1
10782,Mumbai,27,8520,3854,12928,1
10783,Aurangabad,27,14471,4671,13586,1
10784,Kolhapur,29,17201,4388,14843,1
10785,Kolhapur,26,18005,3892,10669,1
10786,Aurangabad,25,15660,4350,12167,1
10787,Aurangabad,29,6026,3645,10790,1
10788,Kolhapur,29,16286,2861,10230,1
10789,Nashik,28,12270,3146,12926,1
10790,Pune,28,12936,4350,11418,1
10791,Mumbai,26,19031,3917,13751,1
10792,Aurangabad,28,11004,4045,10295,1
10793,Kolhapur,29,13581,4585,11667,1
10794,Kolhapur,28,16503,4407,13704,1
10795,Aurangabad,27,7635,3802,14214,1
10796,Aurangabad,25,16266,3683,14797,1
10797,Kolhapur,29,10775,2536,11488,1
10798,Mumbai,29,8869,3919,10579,1
10799,Pune,29,12309,4849,11146,1
10800,Mumbai,28,9361,4279,10367,1
10801,Mumbai,25,9620,3243,11557,1
10802,Nashik,28,6335,4180,12400,1
10803,Nashik,29,16220,4922,13898,1
10804,Nashik,26,8361,2707,13654,1
10805,Pune,29,14374,4175,12036,1
10806,Mumbai,29,12275,4525,14151,1
10807,Aurangabad,25,12604,4498,11948,1
10808,Kolhapur,25,14496,3557,10426,1
10809,Kolhapur,29,15289,3039,11278,1
10810,Aurangabad,26,19636,2793,14850,1
10811,Aurangabad,28,9153,2711,14417,1
10812,Kolhapur,27,8897,4764,14098,1
10813,Solapur,25,19601,3999,12688,1
10814,Mumbai,25,7313,2662,11778,1
10815,Pune,28,16313,4382,14723,1
10816,Mumbai,28,8390,4441,10685,1
10817,Mumbai,28,8104,4223,11020,1
10818,Nashik,25,14471,4700,13536,1
10819,Nashik,25,13881,3931,10261,1
10820,Nashik,29,7732,4493,10874,1
10821,Pune,25,18214,4925,12357,1
10822,Mumbai,29,19247,4935,12000,1
10823,Mumbai,28,14923,3740,12863,1
10824,Pune,28,6013,4377,14089,1
10825,Mumbai,29,7240,3002,11807,1
10826,Mumbai,26,10847,4214,14055,1
10827,Nashik,27,15606,4514,14448,1
10828,Nashik,29,18319,3898,13409,1
10829,Nashik,28,17459,4964,11040,1
10830,Pune,26,13350,3194,12871,1
10831,Mumbai,27,7356,4278,11092,1
10832,Mumbai,25,6886,3757,13330,1
10833,Nashik,27,18902,3420,11757,1
10834,Nashik,28,8176,3480,11023,1
10835,Nashik,25,13271,4010,11159,1
10836,Pune,29,5322,3829,12904,1
10837,Mumbai,28,13387,4668,10084,1
10838,Aurangabad,26,18336,4950,13398,1
10839,Kolhapur,28,13623,4650,14681,1
10840,Kolhapur,26,5389,4539,12887,1
10841,Aurangabad,29,12398,3037,13611,1
10842,Aurangabad,29,11138,3038,10164,1
10843,Kolhapur,26,6031,3210,10476,1
10844,Solapur,27,15430,4337,14781,1
10845,Mumbai,27,18536,4170,13746,1
10846,Kolhapur,25,15454,3729,14913,1
10847,Aurangabad,28,13798,3287,12231,1
10848,Aurangabad,28,8161,3557,13046,1
10849,Kolhapur,29,19101,3469,14571,1
10850,Solapur,28,9216,4977,11014,1
10851,Mumbai,26,6920,4950,14928,1
10852,Pune,29,6841,2528,11577,1
10853,Mumbai,26,7952,4849,12323,1
10854,Mumbai,27,6970,3683,12808,1
10855,Nashik,26,11085,2985,12173,1
10856,Nashik,28,12100,4733,12168,1
10857,Nashik,25,12619,4417,14130,1
10858,Pune,29,10540,2559,14117,1
10859,Mumbai,27,18404,4366,10390,1
10860,Mumbai,26,18678,4343,11637,1
10861,Pune,28,9902,2553,11814,1
10862,Mumbai,26,17020,3446,12168,1
10863,Mumbai,29,11109,4710,12779,1
10864,Nashik,29,15006,4779,12415,1
10865,Nashik,27,7318,4691,11628,1
10866,Nashik,29,5149,2542,13149,1
10867,Nashik,25,12247,2943,10314,1
10868,Pune,27,8554,4420,14748,1
10869,Mumbai,25,7998,2752,10714,1
10870,Aurangabad,29,13160,4613,12371,1
10871,Kolhapur,29,12350,4876,13996,1
10872,Kolhapur,27,10596,4515,14090,1
10873,Aurangabad,29,15929,4893,13994,1
10874,Aurangabad,26,14319,4532,11836,1
10875,Kolhapur,29,9519,4668,10961,1
10876,Nashik,27,17360,2962,14050,1
10877,Pune,28,13806,3359,12275,1
10878,Mumbai,26,10376,4281,10905,1
10879,Aurangabad,29,8463,3520,11393,1
10880,Kolhapur,26,19844,2588,10834,1
10881,Kolhapur,28,8006,4337,12753,1
10882,Aurangabad,28,6022,3336,10809,1
10883,Aurangabad,25,13285,3871,12721,1
10884,Kolhapur,26,18290,4192,11385,1
10885,Mumbai,27,9166,4389,14870,1
10886,Pune,25,9749,4507,12182,1
10887,Mumbai,26,13621,4954,10984,1
10888,Mumbai,26,7059,2944,13735,1
10889,Nashik,28,9114,4421,10364,1
10890,Nashik,27,9782,3324,10935,1
10891,Nashik,26,19176,3774,14328,1
10892,Pune,27,6199,2656,11876,1
10893,Mumbai,25,10042,3182,11634,1
10894,Aurangabad,26,18511,2912,11111,1
10895,Kolhapur,26,6283,3160,12991,1
10896,Kolhapur,26,14166,3403,11026,1
10897,Aurangabad,27,10025,4746,11837,1
10898,Aurangabad,28,13490,3536,11185,1
10899,Kolhapur,27,13242,3488,14589,1
10900,Solapur,28,17346,4988,10506,1
10901,Mumbai,29,17312,3716,14202,1
10902,Pune,29,12280,3119,12983,1
10903,Mumbai,29,14401,2875,14137,1
10904,Mumbai,26,5652,4861,11608,1
10905,Nashik,25,10683,3103,10702,1
10906,Nashik,29,5144,4976,13575,1
10907,Nashik,27,7508,3284,11946,1
10908,Pune,29,8912,3830,10233,1
10909,Mumbai,25,19230,3952,14007,1
10910,Mumbai,26,14577,4537,12578,1
10911,Pune,29,6242,4990,11158,1
10912,Mumbai,29,13380,3410,14787,1
10913,Mumbai,28,9503,4735,14961,1
10914,Nashik,27,9045,4596,13173,1
10915,Nashik,29,13633,4523,13645,1
10916,Nashik,28,6105,2508,12975,1
10917,Pune,27,14718,4426,12400,1
10918,Mumbai,28,8016,4118,11427,1
10919,Mumbai,27,14642,4493,13040,1
10920,Nashik,26,15254,2968,13276,1
10921,Nashik,25,17549,4521,12527,1
10922,Nashik,25,18959,4330,13031,1
10923,Pune,27,14346,2620,14694,1
10924,Mumbai,27,14296,3659,12775,1
10925,Aurangabad,29,16600,2733,12486,1
10926,Kolhapur,28,9603,3748,13881,1
10927,Kolhapur,29,7306,4667,14061,1
10928,Aurangabad,26,8871,2516,14844,1
10929,Aurangabad,26,5570,2951,12777,1
10930,Kolhapur,27,12350,2631,12497,1
10931,Solapur,29,5371,4448,10193,1
10932,Mumbai,25,11950,4032,10769,1
10933,Kolhapur,29,5163,3748,13028,1
10934,Aurangabad,25,19643,4334,11440,1
10935,Aurangabad,26,11688,4326,14316,1
10936,Kolhapur,26,5459,2635,10161,1
10937,Solapur,29,6757,3737,14881,1
10938,Mumbai,28,8039,3279,11249,1
10939,Pune,26,16694,4529,12592,1
10940,Mumbai,28,13008,3739,11532,1
10941,Mumbai,27,16505,2526,14080,1
10942,Nashik,29,18107,2650,13260,1
10943,Nashik,27,8622,4103,12428,1
10944,Nashik,26,8755,2986,14856,1
10945,Pune,26,5835,3458,10530,1
10946,Mumbai,28,10027,4616,11725,1
10947,Mumbai,29,15193,3640,11185,1
10948,Pune,25,15956,3897,14089,1
10949,Mumbai,27,6913,3925,14011,1
10950,Mumbai,26,15710,2940,10170,1
10951,Nashik,27,15464,3014,10535,1
10952,Nashik,29,7979,2555,13513,1
10953,Nashik,27,19761,3408,14727,1
10954,Nashik,27,18801,3798,13574,1
10955,Pune,25,11871,4425,14857,1
10956,Mumbai,28,7493,3146,11833,1
10957,Aurangabad,28,6438,3260,11349,1
10958,Kolhapur,28,14123,4276,12175,1
10959,Kolhapur,25,12377,4564,14378,1
10960,Aurangabad,28,14521,4316,11613,1
10961,Aurangabad,25,7831,3532,12506,1
10962,Kolhapur,28,18068,3383,14503,1
10963,Nashik,28,19191,3922,10457,1
10964,Pune,29,6573,3649,13118,1
10965,Mumbai,29,15172,2546,12024,1
10966,Aurangabad,28,13219,4233,14812,1
10967,Kolhapur,26,17977,4122,10829,1
10968,Kolhapur,27,10537,3547,11990,1
10969,Aurangabad,28,15101,4980,12982,1
10970,Aurangabad,26,6151,3392,11799,1
10971,Kolhapur,28,12880,3249,14753,1
10972,Mumbai,28,8483,3792,14554,1
10973,Pune,25,10313,4828,14667,1
10974,Mumbai,27,9431,4062,10441,1
10975,Mumbai,27,14393,2647,10499,1
10976,Nashik,27,12498,2749,14144,1
10977,Nashik,26,15867,4466,11429,1
10978,Nashik,27,18703,4104,13179,1
10979,Pune,29,15467,3135,11678,1
10980,Mumbai,28,13141,4597,10142,1
10981,Aurangabad,25,13325,4139,11156,1
10982,Kolhapur,26,15468,4304,10423,1
10983,Kolhapur,27,9415,4982,13887,1
10984,Aurangabad,28,10014,4472,13576,1
10985,Aurangabad,28,10589,3411,11621,1
10986,Kolhapur,27,10655,4723,14392,1
10987,Solapur,25,11449,4598,10010,1
10988,Mumbai,27,10517,3797,13773,1
10989,Pune,28,5587,3172,10031,1
10990,Mumbai,26,8226,3764,12000,1
10991,Mumbai,27,5398,3090,11645,1
10992,Nashik,29,9961,3696,11158,1
10993,Nashik,29,10310,3363,11264,1
10994,Nashik,27,9871,4426,12540,1
10995,Pune,25,7685,4674,10805,1
10996,Mumbai,28,5200,4165,14661,1
10997,Mumbai,29,8351,3411,14712,1
10998,Pune,28,9041,2775,10161,1
10999,Mumbai,27,14990,4945,14043,1
11000,Mumbai,29,16536,3547,12491,1
11001,Nashik,29,13962,2844,13842,1
11002,Nashik,27,12746,2717,13049,1
11003,Nashik,28,13292,4224,14946,1
11004,Pune,25,8096,4597,10242,1
11005,Mumbai,26,13948,3213,10058,1
11006,Mumbai,27,10770,4656,14124,1
11007,Nashik,28,11725,4147,13131,1
11008,Nashik,26,12888,4396,13589,1
11009,Nashik,28,5258,3148,10834,1
11010,Pune,26,18650,2506,11860,1
11011,Mumbai,26,17420,3356,11296,1
11012,Aurangabad,26,19275,3987,12251,1
11013,Kolhapur,27,5221,4704,10935,1
11014,Kolhapur,27,7789,3897,11553,1
11015,Aurangabad,26,18911,3084,10697,1
11016,Aurangabad,27,13198,3305,11346,1
11017,Kolhapur,25,16179,3177,11084,1
11018,Solapur,28,12950,4329,14469,1
11019,Mumbai,25,13308,3979,10093,1
11020,Kolhapur,25,10036,2667,14591,1
11021,Aurangabad,28,8252,3909,14983,1
11022,Aurangabad,26,13086,4748,11055,1
11023,Kolhapur,25,5201,4752,11454,1
11024,Solapur,26,17661,3096,11010,1
11025,Mumbai,28,16748,3266,11799,1
11026,Pune,29,19123,4209,11235,1
11027,Mumbai,26,18267,2690,11442,1
11028,Mumbai,25,8526,4292,14353,1
11029,Nashik,26,13805,3404,12409,1
11030,Nashik,26,13367,3044,13467,1
11031,Nashik,27,5144,3319,11599,1
11032,Pune,25,7842,4596,12396,1
11033,Mumbai,25,13196,2972,11793,1
11034,Mumbai,25,7682,3876,14300,1
11035,Pune,28,5848,3575,12699,1
11036,Mumbai,26,12361,4037,10240,1
11037,Mumbai,28,7088,3953,11561,1
11038,Nashik,28,17336,4328,10062,1
11039,Nashik,25,5237,4847,12034,1
11040,Nashik,28,14597,4285,10218,1
11041,Nashik,29,18048,3759,12740,1
11042,Pune,26,9073,2535,12500,1
11043,Mumbai,29,10858,4494,14856,1
11044,Aurangabad,25,11382,4419,10500,1
11045,Kolhapur,25,17781,4999,12378,1
11046,Kolhapur,25,16518,4417,12592,1
11047,Aurangabad,28,11001,4824,14480,1
11048,Aurangabad,28,5840,3540,11452,1
11049,Kolhapur,29,13814,4913,11834,1
11050,Nashik,28,9703,4556,14207,1
11051,Pune,25,9718,4724,13417,1
11052,Mumbai,27,6513,2612,13089,1
11053,Aurangabad,25,11405,3869,12482,1
11054,Kolhapur,29,10683,2771,14091,1
11055,Kolhapur,29,9790,4914,10974,1
11056,Aurangabad,29,12173,2949,13399,1
11057,Aurangabad,26,15624,3376,12452,1
11058,Kolhapur,27,16020,4767,14216,1
11059,Mumbai,26,19503,4266,10961,1
11060,Pune,29,12556,4260,13928,1
11061,Mumbai,26,15593,2865,11616,1
11062,Mumbai,28,9299,4571,14008,1
11063,Nashik,28,13977,4939,12988,1
11064,Nashik,26,9306,4615,11291,1
11065,Nashik,26,14900,4794,14538,1
11066,Pune,29,8363,2556,12579,1
11067,Mumbai,25,14497,2892,14332,1
11068,Aurangabad,29,10773,4977,10209,1
11069,Kolhapur,27,19263,3127,11325,1
11070,Kolhapur,29,15823,4017,10256,1
11071,Aurangabad,28,10059,3921,14994,1
11072,Aurangabad,28,7113,3742,13050,1
11073,Kolhapur,25,9312,4983,14380,1
11074,Solapur,29,19805,4823,10057,1
11075,Mumbai,29,9647,4988,14060,1
11076,Pune,28,9313,4965,13750,1
11077,Mumbai,25,12537,4633,14821,1
11078,Mumbai,28,16498,2956,11088,1
11079,Nashik,28,19156,4046,14717,1
11080,Nashik,29,15336,4332,11475,1
11081,Nashik,27,9977,2734,12053,1
11082,Pune,28,17314,4345,11944,1
11083,Mumbai,27,10791,4446,14503,1
11084,Mumbai,27,19535,4315,14196,1
11085,Pune,29,6666,4098,10876,1
11086,Mumbai,26,9825,3975,12159,1
11087,Mumbai,29,7370,4962,12029,1
11088,Nashik,27,6851,4576,14500,1
11089,Nashik,26,12063,3099,14548,1
11090,Nashik,29,13773,4164,12079,1
11091,Pune,28,12411,3185,13541,1
11092,Mumbai,27,13220,4938,10232,1
11093,Mumbai,28,16864,4992,11311,1
11094,Nashik,28,10169,3155,10029,1
11095,Nashik,25,7202,4505,11236,1
11096,Nashik,27,16802,3591,11684,1
11097,Pune,25,8445,4335,12942,1
11098,Mumbai,28,7052,2824,12794,1
11099,Aurangabad,29,13539,4484,14692,1
11100,Kolhapur,29,7009,2822,10698,1
11101,Kolhapur,25,14823,2729,12011,1
11102,Aurangabad,27,15362,3116,12357,1
11103,Aurangabad,27,5853,3333,12551,1
11104,Kolhapur,28,8659,4451,12274,1
11105,Solapur,25,9926,2656,11836,1
11106,Mumbai,29,17633,3921,13920,1
11107,Kolhapur,25,17248,3197,13116,1
11108,Aurangabad,28,11589,3853,11501,1
11109,Aurangabad,25,16062,2515,14106,1
11110,Kolhapur,29,8537,4765,11997,1
11111,Solapur,26,16907,4550,11326,1
11112,Mumbai,26,11754,3722,11365,1
11113,Pune,27,6653,4513,13322,1
11114,Mumbai,27,16241,2621,11926,1
11115,Mumbai,27,13151,4883,14475,1
11116,Nashik,29,5092,3648,11399,1
11117,Nashik,29,13635,3312,10760,1
11118,Nashik,28,19505,4798,14215,1
11119,Pune,29,14925,4346,11608,1
11120,Mumbai,27,15730,3092,14155,1
11121,Mumbai,26,17305,4091,14470,1
11122,Pune,29,14954,3496,13313,1
11123,Mumbai,26,17193,3156,12429,1
11124,Mumbai,28,12792,4124,13108,1
11125,Nashik,26,17632,3447,12389,1
11126,Nashik,27,15211,3563,11239,1
11127,Nashik,28,7183,4503,10725,1
11128,Nashik,27,10366,2962,10516,1
11129,Pune,27,16055,3599,10209,1
11130,Mumbai,28,8800,3192,11371,1
11131,Aurangabad,29,9744,4486,11757,1
11132,Kolhapur,26,18962,3241,10031,1
11133,Kolhapur,26,8670,3175,10227,1
11134,Aurangabad,28,10944,3098,11861,1
11135,Aurangabad,25,18007,4141,10844,1
11136,Kolhapur,28,8389,4606,14432,1
11137,Nashik,29,13241,2676,14682,1
11138,Pune,25,13197,3400,13563,1
11139,Mumbai,29,13912,2717,13105,1
11140,Aurangabad,27,16950,2849,13721,1
11141,Kolhapur,29,7436,3903,10159,1
11142,Kolhapur,29,17551,3112,11603,1
11143,Aurangabad,28,14434,2778,13024,1
11144,Aurangabad,29,12857,3939,11986,1
11145,Kolhapur,27,5362,4723,14543,1
11146,Mumbai,27,15336,4695,14048,1
11147,Pune,29,7777,4605,14506,1
11148,Mumbai,25,7258,4225,11611,1
11149,Mumbai,28,10478,3259,13439,1
11150,Nashik,25,17617,3856,13556,1
11151,Nashik,26,12721,4210,12705,1
11152,Nashik,26,11806,4328,12483,1
11153,Pune,25,11560,4859,11763,1
11154,Mumbai,29,15825,4072,10210,1
11155,Aurangabad,25,17699,4362,10804,1
11156,Kolhapur,28,19951,4384,14870,1
11157,Kolhapur,27,12260,4575,12754,1
11158,Aurangabad,28,6304,3779,11031,1
11159,Aurangabad,28,19879,2815,12492,1
11160,Kolhapur,28,12446,4030,13303,1
11161,Solapur,26,11938,2991,11711,1
11162,Mumbai,25,5838,4704,13469,1
11163,Pune,25,9929,3732,12304,1
11164,Mumbai,25,8294,4812,11435,1
11165,Mumbai,29,17140,4263,14612,1
11166,Nashik,28,6922,2752,12809,1
11167,Nashik,28,8824,4332,12988,1
11168,Nashik,29,7540,2528,14257,1
11169,Pune,26,5795,3723,11535,1
11170,Mumbai,25,6958,3499,13843,1
11171,Mumbai,27,19688,4483,10861,1
11172,Pune,29,8244,2775,12042,1
11173,Mumbai,26,8227,3449,10936,1
11174,Mumbai,29,19762,3080,14927,1
11175,Nashik,28,9316,2832,10985,1
11176,Nashik,26,14455,4656,11323,1
11177,Nashik,25,9661,3849,14593,1
11178,Pune,29,17178,3090,12770,1
11179,Mumbai,28,10425,3847,14575,1
11180,Mumbai,28,9926,3596,13240,1
11181,Nashik,26,7565,3191,10638,1
11182,Nashik,27,17539,2596,11877,1
11183,Nashik,26,11288,4791,11990,1
11184,Pune,25,9975,4477,14790,1
11185,Mumbai,27,7672,3741,11635,1
11186,Aurangabad,25,16753,4875,10286,1
11187,Kolhapur,26,15272,4596,14973,1
11188,Kolhapur,25,5730,4476,10988,1
11189,Aurangabad,27,15970,3243,12754,1
11190,Aurangabad,25,12248,4933,13685,1
11191,Kolhapur,25,8632,4820,12266,1
11192,Solapur,27,7462,4685,10347,1
11193,Mumbai,25,12159,3079,13046,1
11194,Kolhapur,26,11629,2690,13409,1
11195,Aurangabad,29,19847,3450,14387,1
11196,Aurangabad,27,12486,4066,13349,1
11197,Kolhapur,27,9973,3877,11036,1
11198,Solapur,28,13256,2615,10977,1
11199,Mumbai,28,6074,4328,13543,1
11200,Pune,29,16314,4872,13466,1
11201,Mumbai,26,8158,3625,12814,1
11202,Mumbai,26,10984,4449,13658,1
11203,Nashik,29,15423,3311,13267,1
11204,Nashik,28,18119,2991,14351,1
11205,Nashik,27,8501,4545,10238,1
11206,Pune,27,7181,4123,11999,1
11207,Mumbai,27,10644,3009,10031,1
11208,Mumbai,28,10108,2968,13570,1
11209,Pune,26,18194,3690,12917,1
11210,Mumbai,26,18230,4712,11291,1
11211,Mumbai,26,14951,2580,12272,1
11212,Nashik,27,13287,4753,14952,1
11213,Nashik,25,7398,4383,11344,1
11214,Nashik,27,7552,3626,13107,1
11215,Nashik,25,9417,4983,11713,1
11216,Pune,27,11772,3741,14101,1
11217,Mumbai,27,18932,3548,11858,1
11218,Aurangabad,28,15007,3173,12033,1
11219,Kolhapur,25,5301,4545,11023,1
11220,Kolhapur,26,7918,3828,11618,1
11221,Aurangabad,27,11599,4459,13280,1
11222,Aurangabad,26,9619,2849,10276,1
11223,Kolhapur,27,11027,3116,13676,1
11224,Nashik,28,8360,3851,14889,1
11225,Pune,27,11794,3358,14866,1
11226,Mumbai,27,8470,4903,13841,1
11227,Aurangabad,27,11674,4733,14612,1
11228,Kolhapur,29,19503,2577,10940,1
11229,Kolhapur,26,10427,4115,13147,1
11230,Aurangabad,29,7092,4879,12950,1
11231,Aurangabad,25,14666,3077,11394,1
11232,Kolhapur,28,8259,3346,12460,1
11233,Mumbai,26,19701,3375,12590,1
11234,Pune,26,13998,3348,10691,1
11235,Mumbai,26,5599,4578,14410,1
11236,Mumbai,28,11148,3649,13780,1
11237,Nashik,29,7743,3578,13604,1
11238,Nashik,25,9030,4803,14170,1
11239,Nashik,29,7038,2630,14724,1
11240,Pune,26,18888,4271,13840,1
11241,Mumbai,26,6313,4493,10900,1
11242,Aurangabad,26,11901,4449,13312,1
11243,Kolhapur,28,8862,3662,13053,1
11244,Kolhapur,26,6095,4112,12698,1
11245,Aurangabad,25,6882,2545,14658,1
11246,Aurangabad,27,11715,3139,14978,1
11247,Kolhapur,27,8666,3727,14805,1
11248,Solapur,29,9602,4429,14651,1
11249,Mumbai,29,11578,3233,13188,1
11250,Pune,26,13622,3240,13781,1
11251,Mumbai,29,18879,3390,10555,1
11252,Mumbai,25,17088,2784,14085,1
11253,Nashik,26,11767,4504,10812,1
11254,Nashik,26,11142,4254,12929,1
11255,Nashik,26,17989,4158,13422,1
11256,Pune,29,8431,4813,12337,1
11257,Mumbai,26,17265,3710,10744,1
11258,Mumbai,25,11970,4462,10275,1
11259,Pune,28,11573,4127,12861,1
11260,Mumbai,29,12314,3380,13673,1
11261,Mumbai,25,10153,4398,10619,1
11262,Nashik,28,11639,4668,11034,1
11263,Nashik,27,6836,3452,10359,1
11264,Nashik,26,5698,2750,14895,1
11265,Pune,26,16912,4943,11239,1
11266,Mumbai,26,16968,2786,12137,1
11267,Mumbai,27,15488,4438,12521,1
11268,Nashik,27,5545,4952,11434,1
11269,Nashik,29,5076,4453,12674,1
11270,Nashik,26,8748,4943,12571,1
11271,Pune,27,15969,3393,13761,1
11272,Mumbai,27,14251,3415,10932,1
11273,Aurangabad,28,16242,4222,11609,1
11274,Kolhapur,28,5350,4326,11886,1
11275,Kolhapur,26,16098,4754,12999,1
11276,Aurangabad,28,15625,4619,10403,1
11277,Aurangabad,27,13611,3021,10615,1
11278,Kolhapur,26,6919,3194,11796,1
11279,Solapur,28,6212,2722,12240,1
11280,Mumbai,27,19181,4528,14206,1
11281,Kolhapur,28,11104,4020,13560,1
11282,Aurangabad,26,9264,3118,13521,1
11283,Aurangabad,27,16901,3671,14771,1
11284,Kolhapur,28,6382,3076,14937,1
11285,Solapur,27,15551,2991,14060,1
11286,Mumbai,26,8562,2972,12671,1
11287,Pune,26,18997,3948,14333,1
11288,Mumbai,27,12433,3451,12678,1
11289,Mumbai,28,12395,4780,14177,1
11290,Nashik,27,17801,4301,11017,1
11291,Nashik,29,12242,3362,11041,1
11292,Nashik,28,17232,4316,12865,1
